Log_ID                               ,Order_ID    ,Trang_Thai   ,Thoi_Gian                  ,Mo_Ta
4cd960c5-3c9b-4ffd-ba7e-51665e5d2c38 ,HCM97623261 ,Mới tạo      ,2025-12-07 10:51:01.845578 ,Shop tạo đơn tại TP.HCM
56378264-e631-49c1-b760-d5f3b5266e0d ,HCM49125313 ,Mới tạo      ,2025-11-25 03:53:54.198333 ,Shop tạo đơn tại TP.HCM
4f865dd0-afe0-46db-8ce8-767eb45df6d8 ,HCM49125313 ,Đã điều phối ,2025-11-25 04:23:54.198333 ,Gán cho Shipper SHP_006
880d9ee5-2fca-40aa-9cd9-68aba5340924 ,HCM49125313 ,Đang giao    ,2025-11-25 06:23:54.198333 ,Shipper đã lấy hàng
72c74d5a-bb52-4119-8421-7498f694e24c ,HCM49125313 ,Hoàn trả     ,2025-11-25 13:23:54.198333 ,Giao thất bại/Hoàn trả
809b0072-d601-49b9-a2b7-92e6ae548a8c ,HCM35932440 ,Mới tạo      ,2025-12-03 03:20:39.549821 ,Shop tạo đơn tại TP.HCM
fe75a995-7e47-4d3e-a017-079fcb7145be ,HCM76756451 ,Mới tạo      ,2025-11-16 05:53:28.300754 ,Shop tạo đơn tại TP.HCM
8677f6f8-bf0b-4001-9c98-4e87f7e74605 ,HCM76756451 ,Đã điều phối ,2025-11-16 06:23:28.300754 ,Gán cho Shipper SHP_010
433dfa7e-abd5-45a4-b6af-4cffbd80bb70 ,HCM76756451 ,Đang giao    ,2025-11-16 08:23:28.300754 ,Shipper đã lấy hàng
188cee6c-76b3-4640-b6c7-173f7a2235a2 ,HCM76756451 ,Đang lấy     ,2025-11-16 23:23:28.300754 ,Giao thất bại/Hoàn trả
f79aac80-e2e6-4670-bd42-6ef746e0bba0 ,HCM61731476 ,Mới tạo      ,2025-11-21 01:59:41.652941 ,Shop tạo đơn tại TP.HCM
83b12933-db2d-49c7-a495-4d870fdf5582 ,HCM12893216 ,Mới tạo      ,2025-12-02 07:29:41.374521 ,Shop tạo đơn tại TP.HCM
c914bb66-dbdc-4420-8ea4-589cb5f1c325 ,HCM12893216 ,Đã điều phối ,2025-12-02 07:59:41.374521 ,Gán cho Shipper SHP_009
fa9d381e-8445-4413-840c-bf322d532206 ,HCM12893216 ,Đang giao    ,2025-12-02 09:59:41.374521 ,Shipper đã lấy hàng
03b8f49e-a704-4080-8dcf-1ad2c04bf2c2 ,HCM12893216 ,Đang giao    ,2025-12-02 19:59:41.374521 ,Giao thất bại/Hoàn trả
083af338-c132-4d3c-a274-cf919e6dc90f ,HCM35951706 ,Mới tạo      ,2025-11-20 14:15:13.424006 ,Shop tạo đơn tại TP.HCM
a775150f-71b0-4be6-9516-cbadaf76973e ,HCM35951706 ,Đã điều phối ,2025-11-20 14:45:13.424006 ,Gán cho Shipper SHP_001
2be4b564-5e5b-4e08-871f-4d7f0456d373 ,HCM35951706 ,Đang giao    ,2025-11-20 16:45:13.424006 ,Shipper đã lấy hàng
1761d680-4126-402a-aa6c-4b6d23052520 ,HCM35951706 ,Đã giao      ,2025-11-20 19:45:13.424006 ,Giao thành công
05c36e77-fe2b-40a5-9158-c8f9208614cc ,HCM36043673 ,Mới tạo      ,2025-11-30 15:10:20.980444 ,Shop tạo đơn tại TP.HCM
7d9b7811-de02-4c10-a434-a83510ad4bc2 ,HCM11753163 ,Mới tạo      ,2025-12-05 17:40:59.706771 ,Shop tạo đơn tại TP.HCM
564b6530-b1b0-46db-96ae-aaad61042783 ,HCM11753163 ,Đã điều phối ,2025-12-05 18:10:59.706771 ,Gán cho Shipper SHP_010
ae1cf6ae-3d2a-448d-968b-ee52a52d1822 ,HCM11753163 ,Đang giao    ,2025-12-05 20:10:59.706771 ,Shipper đã lấy hàng
6a7893bb-0d3a-4358-b6b7-c36458c41e29 ,HCM11753163 ,Đã giao      ,2025-12-06 15:10:59.706771 ,Giao thành công
8f4e448a-044b-4b5f-8976-5a8cbb04fae8 ,HCM19210501 ,Mới tạo      ,2025-12-04 19:09:11.607061 ,Shop tạo đơn tại TP.HCM
4c9c93ea-67a8-4129-991d-41b0bd8c8918 ,HCM11550113 ,Mới tạo      ,2025-12-02 06:20:32.550848 ,Shop tạo đơn tại TP.HCM
960662aa-83bb-4bcc-8c4e-2c8f17c37af3 ,HCM11550113 ,Đã điều phối ,2025-12-02 06:50:32.550848 ,Gán cho Shipper SHP_011
68799858-8bc1-4036-9748-e97633b0325f ,HCM11550113 ,Đang giao    ,2025-12-02 08:50:32.550848 ,Shipper đã lấy hàng
5651a051-50e6-4b38-92f1-cd48a0476e08 ,HCM11550113 ,Đã giao      ,2025-12-03 05:50:32.550848 ,Giao thành công
3ae00f36-fd28-449f-b664-84ca28b2f419 ,HCM3026656  ,Mới tạo      ,2025-11-23 22:24:35.678520 ,Shop tạo đơn tại TP.HCM
7f75c7c3-0dbe-469c-acce-16aed1f2ebcc ,HCM3026656  ,Đã điều phối ,2025-11-23 22:54:35.678520 ,Gán cho Shipper SHP_005
2fa78bd2-f4fd-4d35-be4e-25bac6c6ba71 ,HCM3026656  ,Đang giao    ,2025-11-24 00:54:35.678520 ,Shipper đã lấy hàng
0a4c9f9e-45f1-4e02-85cd-ce50eb38ef8d ,HCM3026656  ,Đang lấy     ,2025-11-24 10:54:35.678520 ,Giao thất bại/Hoàn trả
97101362-e108-41e9-8b6e-0da5e04c6220 ,HCM63703876 ,Mới tạo      ,2025-12-03 09:42:30.114470 ,Shop tạo đơn tại TP.HCM
3ab6f7a3-8f4c-4e26-a81b-3208c025f4d6 ,HCM63703876 ,Đã điều phối ,2025-12-03 10:12:30.114470 ,Gán cho Shipper SHP_012
29146e85-a705-4536-ad37-6d2b9db7fa9a ,HCM63703876 ,Đang giao    ,2025-12-03 12:12:30.114470 ,Shipper đã lấy hàng
ffeb4d8c-3aae-4174-a98b-57bf89a1b6d9 ,HCM63703876 ,Đã giao      ,2025-12-03 15:12:30.114470 ,Giao thành công
768a6fee-f246-414d-922b-a51ead754307 ,HCM16332826 ,Mới tạo      ,2025-11-28 13:50:35.516711 ,Shop tạo đơn tại TP.HCM
8548799c-552e-4dbc-a048-ed4ab29e5a5e ,HCM93546855 ,Mới tạo      ,2025-11-23 19:58:10.531982 ,Shop tạo đơn tại TP.HCM
c48363a9-5c18-413b-8f44-73cf5788d763 ,HCM93546855 ,Đã điều phối ,2025-11-23 20:28:10.531982 ,Gán cho Shipper SHP_009
59f75604-da5c-4ee3-934d-7d33f89dbfe7 ,HCM93546855 ,Đang giao    ,2025-11-23 22:28:10.531982 ,Shipper đã lấy hàng
b1ce5912-a8a8-4861-91a0-5269a67c5b64 ,HCM93546855 ,Đã giao      ,2025-11-24 03:28:10.531982 ,Giao thành công
bcab02fc-be7c-4374-8941-af9afa5ba304 ,HCM5393751  ,Mới tạo      ,2025-12-07 19:36:25.630946 ,Shop tạo đơn tại TP.HCM
ee5a7330-bb31-4d96-985b-a8870cb0afa3 ,HCM5393751  ,Đã điều phối ,2025-12-07 20:06:25.630946 ,Gán cho Shipper SHP_014
c8d74f66-d7c5-472f-b31d-fe5315bd697a ,HCM5393751  ,Đang giao    ,2025-12-07 22:06:25.630946 ,Shipper đã lấy hàng
518cc5af-d3b7-4df0-b20d-b149b9f1892a ,HCM5393751  ,Đã giao      ,2025-12-08 13:06:25.630946 ,Giao thành công
53a18bd6-0113-4621-9282-b9d15349686b ,HCM47066836 ,Mới tạo      ,2025-11-20 01:20:40.100881 ,Shop tạo đơn tại TP.HCM
92aac999-603c-40f2-a91e-e524674b14ef ,HCM35812897 ,Mới tạo      ,2025-11-13 05:56:52.760061 ,Shop tạo đơn tại TP.HCM
137c9de0-5bf8-4b4f-a1e8-64f7fd779ca3 ,HCM59376194 ,Mới tạo      ,2025-11-09 16:46:16.699425 ,Shop tạo đơn tại TP.HCM
3d4092c9-0985-44cd-bac0-331c7b21e4d4 ,HCM59376194 ,Đã điều phối ,2025-11-09 17:16:16.699425 ,Gán cho Shipper SHP_010
110d1cbe-e96a-4f3b-bf35-fc73231fafa2 ,HCM59376194 ,Đang giao    ,2025-11-09 19:16:16.699425 ,Shipper đã lấy hàng
73950721-4c2a-4840-8035-496932ba0813 ,HCM59376194 ,Hoàn trả     ,2025-11-10 02:16:16.699425 ,Giao thất bại/Hoàn trả
f70ffc0d-1c08-4438-9486-3a8b53d18286 ,HCM38237993 ,Mới tạo      ,2025-12-08 10:35:20.714615 ,Shop tạo đơn tại TP.HCM
ca087a87-e779-4cfb-aa2e-75374c58807d ,HCM38237993 ,Đã điều phối ,2025-12-08 11:05:20.714615 ,Gán cho Shipper SHP_015
0521d41d-4272-4806-abe4-e68aae28f0f0 ,HCM38237993 ,Đang giao    ,2025-12-08 13:05:20.714615 ,Shipper đã lấy hàng
78170045-cc76-4c58-bde0-94e43915f4c4 ,HCM38237993 ,Đã giao      ,2025-12-08 14:05:20.714615 ,Giao thành công
c61d5a2b-db5e-44b2-9ba6-b99bfb1fbcb2 ,HCM34084740 ,Mới tạo      ,2025-11-19 08:58:39.343312 ,Shop tạo đơn tại TP.HCM
57bdbd7e-92f6-4842-b0ac-0721d139769a ,HCM34084740 ,Đã điều phối ,2025-11-19 09:28:39.343312 ,Gán cho Shipper SHP_013
0a07e0ea-d4b1-45e5-b28f-c794232d5801 ,HCM34084740 ,Đang giao    ,2025-11-19 11:28:39.343312 ,Shipper đã lấy hàng
15491df2-4656-4e16-ab0b-4f0d4966b08c ,HCM34084740 ,Đang giao    ,2025-11-19 20:28:39.343312 ,Giao thất bại/Hoàn trả
d26a9d40-f2a3-4bce-9651-5bff4c1d54db ,HCM50042862 ,Mới tạo      ,2025-11-22 17:57:57.221104 ,Shop tạo đơn tại TP.HCM
354b1875-c0f5-4b5e-be7a-e0bea3c392be ,HCM7470042  ,Mới tạo      ,2025-11-12 21:43:27.823983 ,Shop tạo đơn tại TP.HCM
807fb8e8-d7d8-4a6b-8723-264881802d52 ,HCM7470042  ,Đã điều phối ,2025-11-12 22:13:27.823983 ,Gán cho Shipper SHP_011
9ead3bb1-927e-4251-8f70-dfec1be35fff ,HCM7470042  ,Đang giao    ,2025-11-13 00:13:27.823983 ,Shipper đã lấy hàng
98835e08-e8e3-4feb-abdc-68984b8cddbb ,HCM7470042  ,Đang giao    ,2025-11-13 02:13:27.823983 ,Giao thất bại/Hoàn trả
8387d5c1-06b0-45f4-a3c5-1bc60d9014ef ,HCM89808571 ,Mới tạo      ,2025-11-28 00:57:10.647587 ,Shop tạo đơn tại TP.HCM
4dfc186a-0eb4-41e3-bbe2-0b477c1de35f ,HCM89808571 ,Đã điều phối ,2025-11-28 01:27:10.647587 ,Gán cho Shipper SHP_012
6493b860-3f01-4d95-b6f5-7dd67308dbc5 ,HCM89808571 ,Đang giao    ,2025-11-28 03:27:10.647587 ,Shipper đã lấy hàng
c9f14e93-575d-4222-82ae-d690e14bb858 ,HCM89808571 ,Đang lấy     ,2025-11-28 04:27:10.647587 ,Giao thất bại/Hoàn trả
084d9fb0-9185-43dd-9a2f-f2de3b0355c6 ,HCM26567351 ,Mới tạo      ,2025-11-11 06:50:08.476927 ,Shop tạo đơn tại TP.HCM
a575fde2-4221-403e-8a5e-e2cfe0ef9be9 ,HCM26567351 ,Đã điều phối ,2025-11-11 07:20:08.476927 ,Gán cho Shipper SHP_005
2476cc41-6297-4cf2-9e88-4b66fdd3fb58 ,HCM26567351 ,Đang giao    ,2025-11-11 09:20:08.476927 ,Shipper đã lấy hàng
fa82bc66-d847-433e-b9b0-9bbfe0fcb5c6 ,HCM26567351 ,Đang giao    ,2025-11-11 14:20:08.476927 ,Giao thất bại/Hoàn trả
c89a3544-7999-4ebc-a7db-16dbae6d5076 ,HCM25782990 ,Mới tạo      ,2025-11-29 23:12:58.556177 ,Shop tạo đơn tại TP.HCM
d5b873f9-b902-41f9-bd2c-d87b5c82237d ,HCM25782990 ,Đã điều phối ,2025-11-29 23:42:58.556177 ,Gán cho Shipper SHP_011
e359bfb9-17c5-44a5-ac32-0012c5553865 ,HCM25782990 ,Đang giao    ,2025-11-30 01:42:58.556177 ,Shipper đã lấy hàng
c86669a4-5ae5-4479-9492-bff60c4e5fcf ,HCM25782990 ,Đang giao    ,2025-11-30 07:42:58.556177 ,Giao thất bại/Hoàn trả
18988809-605b-4670-8f2a-d5f4e0a6d642 ,HCM36720739 ,Mới tạo      ,2025-11-12 09:39:05.781456 ,Shop tạo đơn tại TP.HCM
185090bf-480c-4f7a-9087-ef2bcf070299 ,HCM36720739 ,Đã điều phối ,2025-11-12 10:09:05.781456 ,Gán cho Shipper SHP_008
e32938c8-8691-4597-ae56-d064ed62247a ,HCM36720739 ,Đang giao    ,2025-11-12 12:09:05.781456 ,Shipper đã lấy hàng
25de6187-f1da-4ec0-a920-110148475bc1 ,HCM36720739 ,Đang lấy     ,2025-11-12 20:09:05.781456 ,Giao thất bại/Hoàn trả
90cb5e23-8642-4c8a-bbe8-7a21e05ff9a2 ,HCM2125685  ,Mới tạo      ,2025-11-10 12:53:43.169470 ,Shop tạo đơn tại TP.HCM
83b5bc1e-58d8-4c79-b29d-da20d2e5bc26 ,HCM84382257 ,Mới tạo      ,2025-11-16 09:38:00.828619 ,Shop tạo đơn tại TP.HCM
adb09810-e0c8-40c8-a3de-f5d515a31a71 ,HCM84382257 ,Đã điều phối ,2025-11-16 10:08:00.828619 ,Gán cho Shipper SHP_015
82df8990-31b3-479b-9772-69815f8e6c37 ,HCM84382257 ,Đang giao    ,2025-11-16 12:08:00.828619 ,Shipper đã lấy hàng
793b5c11-d001-4973-9c50-30b343bee213 ,HCM84382257 ,Hoàn trả     ,2025-11-17 06:08:00.828619 ,Giao thất bại/Hoàn trả
1a312b9a-116a-40b2-930b-4249d2b56033 ,HCM37850486 ,Mới tạo      ,2025-12-01 15:08:55.454257 ,Shop tạo đơn tại TP.HCM
8cd4d2ec-1f79-448b-84d3-ed073a20dd4c ,HCM37850486 ,Đã điều phối ,2025-12-01 15:38:55.454257 ,Gán cho Shipper SHP_013
04f8f181-83b6-43fd-87e3-ed1d634b5e13 ,HCM37850486 ,Đang giao    ,2025-12-01 17:38:55.454257 ,Shipper đã lấy hàng
c3086639-b947-43c6-aec0-3f89f84f82c7 ,HCM37850486 ,Đang giao    ,2025-12-02 06:38:55.454257 ,Giao thất bại/Hoàn trả
35ae915d-6551-4c88-ab2d-dca43763618e ,HCM37488598 ,Mới tạo      ,2025-11-26 08:15:30.196373 ,Shop tạo đơn tại TP.HCM
e52f2333-0d5f-4fc3-a179-8efa1d4a13b2 ,HCM37488598 ,Đã điều phối ,2025-11-26 08:45:30.196373 ,Gán cho Shipper SHP_006
7b6d739a-6f68-47f9-8f85-b60b68319355 ,HCM37488598 ,Đang giao    ,2025-11-26 10:45:30.196373 ,Shipper đã lấy hàng
b240cfa2-e018-43dc-b739-e050c5646089 ,HCM37488598 ,Đã giao      ,2025-11-27 09:45:30.196373 ,Giao thành công
e37d7926-003e-4ba9-ad9b-5ebcda3f3838 ,HCM68237487 ,Mới tạo      ,2025-11-15 19:26:08.316218 ,Shop tạo đơn tại TP.HCM
a22d953e-9d6d-4b26-8216-207d473800cd ,HCM13559670 ,Mới tạo      ,2025-11-19 02:50:53.188504 ,Shop tạo đơn tại TP.HCM
67cb214c-d22a-40ed-ab76-0f41bd737a38 ,HCM13559670 ,Đã điều phối ,2025-11-19 03:20:53.188504 ,Gán cho Shipper SHP_006
f9877aac-b20a-473b-a06f-77c43eb449b1 ,HCM13559670 ,Đang giao    ,2025-11-19 05:20:53.188504 ,Shipper đã lấy hàng
42a2e6f5-afa0-4e33-a935-0638f7cedd03 ,HCM13559670 ,Hoàn trả     ,2025-11-19 23:20:53.188504 ,Giao thất bại/Hoàn trả
0bd9ea4b-1272-4672-b672-ba67edae993f ,HCM57237448 ,Mới tạo      ,2025-12-06 00:40:45.343886 ,Shop tạo đơn tại TP.HCM
99da85ec-297b-4af0-b57d-a4786292df66 ,HCM58223211 ,Mới tạo      ,2025-11-27 23:12:05.617473 ,Shop tạo đơn tại TP.HCM
9853387c-077c-4b0f-b4e9-5c1d1a7e9d81 ,HCM58223211 ,Đã điều phối ,2025-11-27 23:42:05.617473 ,Gán cho Shipper SHP_012
c9f4fdf7-015c-4bc3-95b1-aa69a61fedf6 ,HCM58223211 ,Đang giao    ,2025-11-28 01:42:05.617473 ,Shipper đã lấy hàng
44b55de4-7e57-453f-98c6-a606491dd196 ,HCM58223211 ,Đang giao    ,2025-11-28 12:42:05.617473 ,Giao thất bại/Hoàn trả
5e692a8d-fff4-45e6-92da-f674ff4d2ec1 ,HCM58373367 ,Mới tạo      ,2025-12-06 03:39:09.086976 ,Shop tạo đơn tại TP.HCM
52b2cc04-bf07-4df7-9277-c8aefca023ea ,HCM58373367 ,Đã điều phối ,2025-12-06 04:09:09.086976 ,Gán cho Shipper SHP_006
3e379f05-9de0-4b76-94d5-244c694ac655 ,HCM58373367 ,Đang giao    ,2025-12-06 06:09:09.086976 ,Shipper đã lấy hàng
01b9fa7c-c07d-4a94-afd8-4bf51f31ed81 ,HCM58373367 ,Hoàn trả     ,2025-12-06 20:09:09.086976 ,Giao thất bại/Hoàn trả
fab060b4-386e-453f-899a-cbe5f062b9fb ,HCM38797325 ,Mới tạo      ,2025-11-30 05:42:01.728126 ,Shop tạo đơn tại TP.HCM
bdb03de9-1cc7-4cd8-92cf-793f6e45ada3 ,HCM38797325 ,Đã điều phối ,2025-11-30 06:12:01.728126 ,Gán cho Shipper SHP_009
c6e29f42-0d81-4cb5-93da-351aa0a6ef72 ,HCM38797325 ,Đang giao    ,2025-11-30 08:12:01.728126 ,Shipper đã lấy hàng
5950e386-1d75-4247-ba25-dd8f741aa52b ,HCM38797325 ,Hoàn trả     ,2025-11-30 13:12:01.728126 ,Giao thất bại/Hoàn trả
de5362e3-2f2a-48f3-a898-0551a415603d ,HCM26386799 ,Mới tạo      ,2025-11-25 17:52:35.400452 ,Shop tạo đơn tại TP.HCM
3f6108ce-9cc7-42fd-b82a-cea4841a5cf3 ,HCM26386799 ,Đã điều phối ,2025-11-25 18:22:35.400452 ,Gán cho Shipper SHP_008
13894312-f92d-4199-88ab-3bcc5037c504 ,HCM26386799 ,Đang giao    ,2025-11-25 20:22:35.400452 ,Shipper đã lấy hàng
466b13d8-f95b-41e1-a962-2da045034d5c ,HCM26386799 ,Đang giao    ,2025-11-26 06:22:35.400452 ,Giao thất bại/Hoàn trả
95d5ab31-2f05-4717-87d0-ee3914524c81 ,HCM17568398 ,Mới tạo      ,2025-11-30 11:24:16.610623 ,Shop tạo đơn tại TP.HCM
fcf83b4b-9c57-43cd-a9e0-d4e89c582128 ,HCM17568398 ,Đã điều phối ,2025-11-30 11:54:16.610623 ,Gán cho Shipper SHP_001
34d92a0a-12f0-467a-b0ce-3fc805dd65bb ,HCM17568398 ,Đang giao    ,2025-11-30 13:54:16.610623 ,Shipper đã lấy hàng
caa3dbd5-da19-4614-9e0b-9ce6bca2d51b ,HCM17568398 ,Đang lấy     ,2025-12-01 05:54:16.610623 ,Giao thất bại/Hoàn trả
590c9feb-4c43-4084-83d4-ee6f8e93b58a ,HCM28880841 ,Mới tạo      ,2025-11-10 04:09:21.652397 ,Shop tạo đơn tại TP.HCM
b4dfdfe3-0e32-46ce-a47b-a99846e7e2f0 ,HCM28880841 ,Đã điều phối ,2025-11-10 04:39:21.652397 ,Gán cho Shipper SHP_014
98defc33-54c0-44f6-be71-283b808c4901 ,HCM28880841 ,Đang giao    ,2025-11-10 06:39:21.652397 ,Shipper đã lấy hàng
9fba3651-2021-4f6d-b099-e0a9c1ad660a ,HCM28880841 ,Hoàn trả     ,2025-11-11 02:39:21.652397 ,Giao thất bại/Hoàn trả
654d21ee-8de4-4367-ac54-3c1dbf275b3c ,HCM18973906 ,Mới tạo      ,2025-12-05 15:05:56.228238 ,Shop tạo đơn tại TP.HCM
dd08fd13-b9d3-45bd-a41a-7c92590655ac ,HCM18973906 ,Đã điều phối ,2025-12-05 15:35:56.228238 ,Gán cho Shipper SHP_013
da15049d-5a04-4592-9a8b-0a63bb5c7808 ,HCM18973906 ,Đang giao    ,2025-12-05 17:35:56.228238 ,Shipper đã lấy hàng
f5fec1f0-0493-4497-aee8-f56e5ca30719 ,HCM18973906 ,Đã giao      ,2025-12-05 20:35:56.228238 ,Giao thành công
d7d23030-8254-437e-821b-3497e43675d9 ,HCM75104799 ,Mới tạo      ,2025-12-08 09:49:12.683666 ,Shop tạo đơn tại TP.HCM
3b01ea65-3c11-4687-a783-80abbef5db13 ,HCM36723917 ,Mới tạo      ,2025-11-12 05:57:40.142589 ,Shop tạo đơn tại TP.HCM
1a17dc08-f3db-4456-87b4-def14f477e00 ,HCM36723917 ,Đã điều phối ,2025-11-12 06:27:40.142589 ,Gán cho Shipper SHP_006
541fa131-0760-47a5-8120-dcda384aa4ec ,HCM36723917 ,Đang giao    ,2025-11-12 08:27:40.142589 ,Shipper đã lấy hàng
2dc15943-e90f-45b4-a64b-dd0890c3500e ,HCM36723917 ,Hoàn trả     ,2025-11-12 15:27:40.142589 ,Giao thất bại/Hoàn trả
a1c10fb7-7d58-4116-b00c-7ad111b0bef1 ,HCM99248697 ,Mới tạo      ,2025-11-27 11:54:35.597957 ,Shop tạo đơn tại TP.HCM
af47f89c-0e6a-452a-baff-e087f000b7c1 ,HCM99248697 ,Đã điều phối ,2025-11-27 12:24:35.597957 ,Gán cho Shipper SHP_003
94d3f253-db4b-4209-b1c2-68ef8f97c3eb ,HCM99248697 ,Đang giao    ,2025-11-27 14:24:35.597957 ,Shipper đã lấy hàng
3443d5d2-5061-4bdb-a1d4-86e064cdff79 ,HCM99248697 ,Đang giao    ,2025-11-28 03:24:35.597957 ,Giao thất bại/Hoàn trả
12839ca3-efad-4e45-9f0c-8ff71800cf80 ,HCM98481692 ,Mới tạo      ,2025-12-07 05:49:37.908137 ,Shop tạo đơn tại TP.HCM
ef6fd140-4d6a-4008-8ec9-1f5c1e43f695 ,HCM98481692 ,Đã điều phối ,2025-12-07 06:19:37.908137 ,Gán cho Shipper SHP_002
86b9ef7f-80b2-4b1a-91f0-e21d3dca58be ,HCM98481692 ,Đang giao    ,2025-12-07 08:19:37.908137 ,Shipper đã lấy hàng
e6a48a8e-ae03-4549-b9ed-73eccb50f912 ,HCM98481692 ,Hoàn trả     ,2025-12-07 14:19:37.908137 ,Giao thất bại/Hoàn trả
7c26e8b2-caa0-4947-b8de-46a402086913 ,HCM51509014 ,Mới tạo      ,2025-11-23 23:59:30.782993 ,Shop tạo đơn tại TP.HCM
d823f673-1952-4341-8693-8b825613d3dd ,HCM51509014 ,Đã điều phối ,2025-11-24 00:29:30.782993 ,Gán cho Shipper SHP_002
e13fde06-1cae-47de-97dc-767347f96805 ,HCM51509014 ,Đang giao    ,2025-11-24 02:29:30.782993 ,Shipper đã lấy hàng
11fc431c-2bb8-4c78-a4ce-8a59fa2b0826 ,HCM51509014 ,Đã giao      ,2025-11-24 07:29:30.782993 ,Giao thành công
685a704d-5d36-48e2-9841-88a69921a90f ,HCM52771037 ,Mới tạo      ,2025-12-04 00:55:25.626134 ,Shop tạo đơn tại TP.HCM
90345107-432c-4fa3-91e7-4cd03aedb31b ,HCM52771037 ,Đã điều phối ,2025-12-04 01:25:25.626134 ,Gán cho Shipper SHP_014
93f47ad6-179c-4de7-97da-50dc7dce6847 ,HCM52771037 ,Đang giao    ,2025-12-04 03:25:25.626134 ,Shipper đã lấy hàng
612a9f42-05e0-46b8-95c8-48bb3cbdc077 ,HCM52771037 ,Đã giao      ,2025-12-04 23:25:25.626134 ,Giao thành công
b28256bb-1b4d-4f9b-92d2-0d7e2992a752 ,HCM82122819 ,Mới tạo      ,2025-11-28 03:46:56.290729 ,Shop tạo đơn tại TP.HCM
43fe353d-b318-4f74-8efe-1086a41c9002 ,HCM82122819 ,Đã điều phối ,2025-11-28 04:16:56.290729 ,Gán cho Shipper SHP_007
6532aca0-dc31-4d60-aa58-4cc2b6ea7699 ,HCM82122819 ,Đang giao    ,2025-11-28 06:16:56.290729 ,Shipper đã lấy hàng
82334e0b-6259-4e39-8baa-753fb4877ad4 ,HCM82122819 ,Đã giao      ,2025-11-28 16:16:56.290729 ,Giao thành công
22426e86-0829-469a-bbb2-a747672c8887 ,HCM48406635 ,Mới tạo      ,2025-12-06 05:42:20.067672 ,Shop tạo đơn tại TP.HCM
a3319277-f8ed-47b3-a35b-47d4efcf6a5c ,HCM48406635 ,Đã điều phối ,2025-12-06 06:12:20.067672 ,Gán cho Shipper SHP_014
edeb4d39-ebb8-4eaf-98e4-0579e3f13b9b ,HCM48406635 ,Đang giao    ,2025-12-06 08:12:20.067672 ,Shipper đã lấy hàng
4598a606-a75e-411a-93f3-1abf7cf3e37b ,HCM48406635 ,Đang lấy     ,2025-12-06 16:12:20.067672 ,Giao thất bại/Hoàn trả
bd0b087b-0e41-43be-b3f5-007c7a382e35 ,HCM23692959 ,Mới tạo      ,2025-11-09 02:01:46.000223 ,Shop tạo đơn tại TP.HCM
08023b4c-2f1e-4ef7-9341-dd18241bc6ca ,HCM23692959 ,Đã điều phối ,2025-11-09 02:31:46.000223 ,Gán cho Shipper SHP_007
e5da185a-dba9-4e93-ba07-24b909ea57f1 ,HCM23692959 ,Đang giao    ,2025-11-09 04:31:46.000223 ,Shipper đã lấy hàng
5653304a-bbb9-475b-954d-d15f0465baaf ,HCM23692959 ,Đang lấy     ,2025-11-09 12:31:46.000223 ,Giao thất bại/Hoàn trả
43d73a4f-1ea9-4f97-82f2-38fb04731e3b ,HCM14351557 ,Mới tạo      ,2025-11-11 04:20:02.563734 ,Shop tạo đơn tại TP.HCM
1f89ce52-c537-47a8-ba72-8974b982211e ,HCM14351557 ,Đã điều phối ,2025-11-11 04:50:02.563734 ,Gán cho Shipper SHP_012
c5dd9532-10ad-4651-9b20-58ae813ca8ef ,HCM14351557 ,Đang giao    ,2025-11-11 06:50:02.563734 ,Shipper đã lấy hàng
59261bf6-14a6-436a-9f16-83ef6b12876d ,HCM14351557 ,Đã giao      ,2025-11-11 17:50:02.563734 ,Giao thành công
971bc2f8-6195-439a-bf84-e0334d9dbb6a ,HCM50896420 ,Mới tạo      ,2025-11-21 01:06:20.959802 ,Shop tạo đơn tại TP.HCM
eec46a90-6c94-4893-a636-cd406e00f256 ,HCM50896420 ,Đã điều phối ,2025-11-21 01:36:20.959802 ,Gán cho Shipper SHP_003
525bba9e-07c2-4b6c-ab9b-1efc7467636d ,HCM50896420 ,Đang giao    ,2025-11-21 03:36:20.959802 ,Shipper đã lấy hàng
457a984f-5ba8-4f69-8f41-4728cb709100 ,HCM50896420 ,Đang lấy     ,2025-11-21 13:36:20.959802 ,Giao thất bại/Hoàn trả
38b3a6b1-b131-4627-beef-5bca26a04587 ,HCM35748619 ,Mới tạo      ,2025-12-01 05:04:14.055836 ,Shop tạo đơn tại TP.HCM
3d91d96e-2e89-4a8c-a37f-f9f31c673327 ,HCM35748619 ,Đã điều phối ,2025-12-01 05:34:14.055836 ,Gán cho Shipper SHP_002
d27a2e33-6f61-4933-9ebd-c78c0737dfe4 ,HCM35748619 ,Đang giao    ,2025-12-01 07:34:14.055836 ,Shipper đã lấy hàng
a51fc528-ef30-462e-9274-dd26ec6b6396 ,HCM35748619 ,Đang lấy     ,2025-12-01 10:34:14.055836 ,Giao thất bại/Hoàn trả
416f0d9c-6928-4e80-8078-20ce4ff9566f ,HCM77716343 ,Mới tạo      ,2025-11-21 20:29:52.754493 ,Shop tạo đơn tại TP.HCM
32a2aa1b-e4e3-45a8-8183-7900a5bb8285 ,HCM77716343 ,Đã điều phối ,2025-11-21 20:59:52.754493 ,Gán cho Shipper SHP_015
